S1_racepctblack,pctWInvInc,pctWPubAsst,NumUnderPov,PctPopUnderPov,PctUnemployed,MalePctDivorce,FemalePctDiv,TotalPctDiv,PersPerFam,PctKids2Par,PctYoungKids2Par,PctTeen2Par,NumKidsBornNeverMar,PctKidsBornNeverMar,PctPersOwnOccup,HousVacant,PctHousOwnOcc,PctVacantBoarded,NumInShelters,NumStreet,T_ViolentCrimesPerPop
6.52,45.29,1.87,580,5.79,4.38,9.5,13.32,11.48,3.21,79.7,87.84,84.06,52,0.77,67.41,174,65.6,0.0,0,0,0.0
7.16,44.79,5.45,30995,11.05,6.73,11.2,15.71,13.53,3.05,72.43,82.36,75.17,4471,2.29,58.29,13794,54.72,1.28,273,24,1.0
0.79,23.5,7.13,1025,9.38,11.03,8.93,12.82,10.97,3.37,68.31,75.35,77.72,361,4.38,63.74,395,59.12,8.35,122,1,1.0
6.28,45.85,1.8,15648,37.98,5.98,2.82,4.97,3.81,3.01,77.47,86.27,74.15,429,2.96,29.68,1967,23.97,0.86,0,0,0.0
0.31,62.76,2.44,284,2.28,5.03,3.68,5.46,4.61,3.23,89.58,98.77,91.24,42,0.45,91.26,107,86.59,2.8,0,0,0.0
17.95,27.65,2.61,1850,10.55,5.41,7.07,8.54,7.68,3.33,84.8,89.51,84.34,282,3.04,28.55,435,29.84,0.23,0,0,0.0
4.08,38.01,5.49,2306,15.02,7.4,9.87,9.69,9.78,3.06,77.11,84.51,84.91,252,1.94,74.1,860,73.22,5.0,0,0,0.0
0.34,47.25,5.73,1601,10.84,4.21,6.35,7.29,6.89,3.03,76.45,84.78,76.18,93,0.78,71.56,311,65.31,2.89,0,0,0.0
0.58,52.26,6.47,5958,10.9,5.01,6.79,8.34,7.63,3.11,79.66,85.11,83.59,814,1.62,72.8,940,66.11,3.94,79,84,0.0
0.97,50.23,4.62,1822,5.1,5.7,6.8,9.47,8.19,3.23,76.35,84.52,83.69,382,1.46,68.44,620,61.1,2.26,0,0,0.0
1.71,25.65,15.11,4007,15.5,10.04,9.64,14.35,12.08,3.38,72.93,81.04,80.24,443,2.19,64.0,494,64.76,0.4,4,0,1.0
4.8,31.82,8.87,50525,20.0,8.27,11.3,15.01,13.22,3.37,66.61,78.2,74.35,5773,2.76,59.5,10737,56.59,7.5,107,11,1.0
2.07,60.35,2.78,583,3.36,4.4,7.82,9.41,8.64,2.94,78.37,96.26,83.69,160,1.15,86.24,401,84.5,2.99,22,0,0.0
1.28,48.05,4.91,1772,4.16,3.86,10.31,14.54,12.51,3.13,77.12,90.35,72.55,311,1.05,69.01,484,66.91,0.83,68,24,1.0
0.6,46.91,5.49,1400,6.56,7.34,7.72,10.24,9.05,3.03,77.06,88.01,81.88,169,1.05,66.28,2051,61.56,0.49,12,0,0.0
4.93,51.77,3.63,1012,6.59,4.64,10.06,13.03,11.68,2.79,65.22,78.2,72.24,291,2.39,55.25,11806,53.73,0.18,0,0,0.0
0.29,61.47,3.49,470,4.23,4.85,7.41,8.99,8.25,2.87,81.64,89.56,90.71,103,1.24,75.28,196,68.85,0.0,0,0,0.0
21.44,42.63,6.55,19860,26.33,6.59,7.94,12.54,10.29,2.98,59.11,73.3,69.09,3666,8.01,50.9,2684,47.1,5.55,35,7,1.0
6.17,53.22,2.53,2339,3.54,3.91,8.24,12.08,10.27,2.97,79.43,91.84,76.66,590,1.28,76.31,2910,72.6,0.24,0,0,1.0
2.43,18.66,13.71,10727,15.69,8.45,7.28,12.04,9.66,4.33,64.84,78.59,76.92,3751,7.15,59.01,565,60.12,5.66,0,3,1.0
13.95,35.8,6.72,5332,12.5,5.01,14.46,17.13,15.89,3.04,59.36,67.86,68.34,2102,6.16,59.14,1628,55.94,1.17,58,9,1.0
7.39,35.13,8.89,26280,11.94,6.91,9.97,14.76,12.41,3.4,68.1,83.12,76.2,6242,3.98,58.86,4777,56.27,2.43,174,12,1.0
1.85,46.9,3.51,1286,4.22,5.21,7.75,10.28,9.07,3.2,80.06,91.22,82.24,349,1.64,72.28,600,67.13,0.83,9,0,0.0
22.82,29.14,6.85,2164,7.05,5.5,9.18,13.47,11.38,3.42,69.58,83.35,76.53,827,3.71,73.77,474,73.04,13.92,13,0,1.0
1.72,63.88,2.38,291,2.83,3.97,7.16,8.82,8.07,3.01,82.53,95.6,89.39,7,0.1,75.66,222,69.04,0.9,0,9,0.0
13.77,32.66,14.47,13980,19.85,9.32,10.85,14.66,12.9,3.22,58.95,67.43,67.69,2754,4.53,62.67,1346,61.08,6.09,20,5,0.0
18.08,36.46,11.51,8474,17.83,8.76,12.21,15.92,14.12,3.0,60.25,70.81,69.94,1881,4.71,61.7,1712,58.03,7.48,30,0,1.0
4.0,25.19,11.64,6238,16.4,8.59,10.2,16.03,13.27,3.19,58.76,74.34,58.5,1566,6.02,23.32,1375,22.66,3.93,0,2,1.0
38.28,29.59,10.45,13764,18.75,7.33,11.16,15.91,13.7,2.99,56.08,71.54,61.74,3701,6.52,56.3,2073,54.17,4.63,102,29,1.0
0.83,53.49,3.01,547,3.11,5.05,5.85,9.18,7.63,3.06,79.05,91.51,79.05,94,0.75,64.47,183,62.35,0.55,0,0,0.0
1.72,48.54,2.74,405,3.86,4.77,7.78,9.14,8.48,3.04,81.59,93.98,88.1,96,1.31,81.57,915,80.47,0.98,0,0,0.0
1.07,42.3,4.5,943,8.77,3.47,9.28,13.57,11.6,3.11,75.11,79.9,79.25,234,2.53,68.82,291,64.75,0.69,21,0,0.0
0.44,40.25,9.32,2274,13.21,5.91,11.99,16.77,14.5,3.09,68.94,71.19,81.92,371,2.72,60.74,282,56.85,2.13,58,2,0.0
0.73,44.67,4.79,8205,8.61,3.0,9.77,11.49,10.68,3.03,75.91,85.01,80.91,1239,1.7,66.14,1741,58.45,1.67,107,18,1.0
6.19,37.88,11.15,2133,16.56,9.06,12.08,15.95,14.23,2.84,62.58,81.59,71.04,234,2.01,64.92,477,63.34,1.26,2,0,1.0
27.41,34.01,5.21,13329,8.97,4.23,9.42,12.24,10.87,3.22,71.01,82.69,76.22,4413,4.04,74.48,3777,72.96,8.05,5,0,1.0
30.19,30.84,7.29,8600,12.74,5.27,11.71,15.0,13.51,2.99,58.23,68.73,60.65,3391,6.14,55.83,1879,54.45,3.67,104,0,1.0
6.04,38.3,6.41,3671,13.52,7.64,11.07,13.34,12.23,3.07,72.44,82.54,78.18,484,2.16,65.7,1492,63.74,1.88,0,0,1.0
2.6,60.41,1.49,455,2.94,2.38,11.88,10.58,11.23,2.96,84.54,93.62,86.07,139,1.47,72.43,530,65.85,0.38,8,0,0.0
15.84,27.51,3.86,1362,11.19,3.28,5.59,9.72,7.01,3.27,79.78,93.27,81.51,149,1.94,31.71,272,33.4,1.84,0,0,1.0
0.29,46.92,5.55,914,6.07,5.98,8.58,11.43,10.09,3.01,77.05,87.06,84.42,120,1.1,68.3,848,63.15,3.89,0,0,0.0
0.11,69.62,1.59,238,1.93,4.43,3.25,4.27,3.77,3.02,87.49,99.03,89.48,27,0.26,96.59,47,96.36,2.13,0,0,0.0
14.25,40.59,10.33,10560,18.77,7.34,11.93,15.13,13.72,2.88,61.37,68.47,68.53,2249,4.78,60.01,2805,55.46,3.21,156,14,1.0
0.73,77.44,1.81,342,3.6,3.62,3.95,5.81,4.98,3.07,89.72,97.8,91.01,36,0.48,89.73,158,86.72,0.63,0,0,0.0
4.57,42.47,5.98,1757,9.8,4.32,10.43,13.27,11.94,3.06,73.19,83.46,75.42,309,2.15,59.76,523,55.35,0.96,0,0,0.0
0.25,47.47,5.2,1022,7.72,6.23,7.24,10.19,8.79,3.03,76.53,85.1,87.03,125,1.19,82.86,3183,83.73,0.41,0,0,0.0
1.01,44.15,3.84,858,5.38,2.84,9.21,12.69,11.03,3.17,76.58,91.31,77.54,122,1.07,72.56,188,67.91,1.06,0,0,1.0
50.34,29.73,15.81,6051,31.79,12.38,11.68,14.89,13.49,3.12,47.08,52.64,54.68,1923,10.44,62.23,1000,62.36,4.0,0,0,1.0
0.3,55.67,2.7,246,2.09,5.44,5.33,7.75,6.57,3.27,85.49,95.1,90.22,70,0.81,91.36,111,88.34,4.5,0,0,0.0
1.11,40.13,9.94,8859,11.44,5.72,8.62,12.81,10.69,3.47,70.66,87.62,80.99,1320,2.38,59.82,775,62.77,3.74,0,2,1.0
10.64,35.73,6.07,2196,19.59,5.61,10.67,11.38,11.04,3.07,67.94,80.3,76.4,210,1.95,67.2,795,66.86,5.53,0,0,1.0
0.92,55.79,3.16,1414,4.66,3.28,9.55,14.05,11.95,2.88,77.01,87.86,80.94,236,1.06,71.47,317,66.99,0.0,10,0,0.0
15.45,35.7,19.01,5018,24.28,11.56,10.09,12.46,11.43,2.94,60.18,68.98,64.79,946,4.89,62.68,1017,59.1,9.83,21,0,1.0
47.04,32.94,11.81,6266,21.83,6.17,10.14,14.99,12.85,3.19,48.79,62.59,60.58,2122,8.81,59.21,716,57.39,2.23,18,1,1.0
9.75,32.28,7.13,3772,7.36,5.53,6.9,12.69,9.3,3.63,75.09,89.72,84.24,1418,3.78,69.36,501,67.89,1.0,0,0,1.0
8.27,34.2,10.4,1554,13.97,9.22,8.77,13.44,10.92,3.17,67.41,86.27,80.81,306,2.98,65.06,243,59.86,6.58,0,0,0.0
47.33,25.79,10.41,17920,17.74,7.33,12.47,16.3,14.52,3.13,50.46,68.38,59.14,6631,7.93,56.28,3542,55.87,7.65,3,16,1.0
0.2,43.52,5.2,753,4.0,4.75,6.47,8.19,7.36,3.14,83.1,93.86,86.85,203,1.44,80.85,234,76.7,0.85,0,0,0.0
14.17,49.5,4.44,4904,15.96,7.32,12.24,11.41,11.77,2.44,48.36,63.74,55.14,1131,4.06,63.69,7663,66.78,1.0,0,0,1.0
3.44,36.51,2.82,539,4.85,2.2,10.18,13.96,12.19,2.97,76.4,89.86,82.92,25,0.32,67.78,367,64.04,0.27,0,0,1.0
42.34,33.75,8.47,32778,18.08,7.0,11.02,15.21,13.32,3.2,57.12,70.79,63.2,11465,7.93,62.01,6668,60.08,7.84,109,5,1.0
2.98,65.46,2.09,526,2.64,3.32,5.59,8.01,6.83,3.3,88.69,96.84,88.93,67,0.56,79.95,312,71.06,0.64,0,0,0.0
3.0,48.12,6.51,4765,9.24,4.93,12.32,17.36,15.02,2.79,66.32,83.07,65.91,661,1.82,51.24,948,48.24,0.42,0,0,1.0
0.97,30.3,13.72,8246,14.0,6.73,8.4,13.31,10.97,3.59,60.37,76.26,68.11,2592,5.88,48.8,575,48.35,2.26,0,0,1.0
0.24,68.41,1.62,569,1.7,2.54,5.17,6.29,5.74,3.18,88.88,95.14,89.64,154,0.63,89.21,407,84.63,0.25,0,0,0.0
25.66,33.51,9.95,2228,28.09,5.68,6.26,9.86,8.25,2.91,58.4,64.27,63.94,416,5.94,57.37,287,54.7,1.74,24,0,0.0
1.06,49.23,2.51,902,3.76,4.95,7.11,8.75,7.96,3.12,85.93,91.91,85.65,126,0.74,77.78,753,70.39,0.93,0,0,1.0
0.72,49.06,6.49,1436,5.74,7.85,5.57,7.83,6.77,3.15,81.16,88.19,86.78,126,0.67,84.49,799,80.04,1.38,0,0,0.0
1.29,76.64,2.36,448,2.54,2.77,4.51,8.47,6.62,3.1,88.34,95.0,87.33,73,0.54,82.78,354,79.24,0.28,0,0,0.0
0.07,43.91,4.64,1062,6.83,7.05,6.42,9.08,7.79,3.63,85.45,90.65,86.43,81,0.54,78.8,275,74.9,1.82,20,0,0.0
7.17,33.29,8.61,5054,17.38,5.58,10.62,13.99,12.46,2.94,68.83,77.88,77.5,763,3.1,58.41,1054,55.06,0.28,2,0,1.0
0.76,42.3,5.4,802,5.92,3.75,11.01,15.61,13.28,3.26,67.86,85.07,69.58,128,1.34,52.86,505,56.52,0.59,67,0,1.0
3.01,29.49,11.66,16652,15.58,10.81,9.28,14.91,12.12,3.67,66.11,77.12,73.85,4009,4.96,44.98,1217,46.25,0.99,68,86,1.0
12.24,42.55,1.75,866,7.83,3.57,7.37,10.74,9.1,3.22,78.66,93.7,86.96,192,3.11,81.79,417,80.61,0.96,0,0,1.0
1.57,43.4,2.82,1117,7.7,5.45,7.3,8.85,8.11,3.11,81.29,92.35,79.75,80,0.92,43.87,272,38.43,0.37,0,0,0.0
10.71,55.13,1.06,219,1.54,3.39,10.16,11.72,10.93,2.86,81.81,90.34,81.12,148,2.66,47.77,929,39.34,0.22,0,0,0.0
21.15,34.19,10.85,9007,8.48,6.55,10.68,14.29,12.51,3.33,67.59,79.37,73.37,2818,3.48,64.16,2519,61.88,2.02,47,9,1.0
11.97,33.22,7.17,2275,22.09,8.12,8.84,11.14,10.07,3.29,68.94,82.62,74.2,175,1.87,60.48,331,61.97,4.53,0,0,1.0
7.41,35.83,10.18,9128,9.9,6.94,11.35,16.06,13.73,3.27,69.97,82.44,75.3,3214,4.7,64.36,3316,62.94,1.72,49,0,1.0
2.86,21.32,14.47,3766,23.23,10.59,15.07,18.71,16.93,3.29,55.24,54.09,65.67,697,4.59,57.72,672,58.9,4.46,39,0,1.0
0.22,39.63,8.63,3048,18.05,9.34,13.54,17.1,15.48,2.92,63.19,58.86,74.96,414,2.82,55.05,335,53.72,1.79,79,0,0.0
0.21,18.27,21.11,7361,36.8,13.89,7.03,12.77,10.11,3.93,62.38,78.99,74.25,579,2.85,66.89,784,67.22,10.59,0,0,1.0
1.28,53.69,3.69,435,2.39,5.0,4.9,7.34,6.19,3.28,84.5,95.88,87.87,96,0.68,81.5,184,74.91,5.43,0,0,0.0
0.08,53.66,4.53,567,4.05,4.29,4.13,4.87,4.51,3.15,89.98,97.37,83.62,48,0.45,93.36,92,91.09,1.09,0,0,0.0
9.53,40.81,7.34,17812,14.61,7.12,12.68,15.86,14.41,2.94,63.36,72.56,68.16,4029,3.94,63.31,5240,58.98,4.83,79,4,1.0
28.17,35.1,7.19,14251,19.53,8.08,10.51,15.13,13.0,3.13,64.63,76.66,74.46,2381,4.12,55.24,3479,52.8,3.85,10,4,1.0
1.75,41.1,6.77,7723,8.32,5.12,11.62,16.06,13.93,3.03,69.2,83.85,73.16,2089,3.52,48.89,1941,45.7,1.24,46,1,1.0
3.21,37.04,9.63,6723,15.56,7.99,12.26,15.68,14.11,3.02,67.88,74.66,75.68,817,2.3,59.6,1165,56.75,1.89,1,0,1.0
34.09,23.46,12.79,4907,29.88,11.14,16.1,17.88,17.01,3.13,46.01,56.53,47.66,1179,8.32,51.18,1371,50.98,12.04,0,0,1.0
5.18,32.21,10.28,22993,25.22,8.9,15.93,17.03,16.52,2.73,55.67,67.86,51.6,2611,4.39,31.48,13108,28.5,1.72,61,20,1.0
5.33,42.31,6.86,4878,7.77,5.19,9.76,14.52,12.23,3.19,73.04,83.53,78.27,1052,2.4,63.96,1419,60.34,0.7,22,30,1.0
2.13,41.89,7.56,1358,12.06,7.86,8.52,12.32,10.58,3.01,73.57,91.58,74.1,74,0.78,71.66,198,67.23,1.52,0,0,0.0
44.76,30.42,10.96,49215,25.26,11.45,12.47,16.58,14.75,3.2,49.49,61.71,57.85,17119,10.19,61.96,11828,60.5,17.65,115,14,1.0
2.09,44.6,6.94,2667,22.38,6.71,5.75,12.86,9.02,2.91,71.4,77.78,77.74,111,1.23,52.09,548,47.99,0.36,0,0,0.0
4.5,42.21,7.09,1183,9.56,8.2,8.75,12.31,10.6,3.09,66.21,91.54,77.97,417,5.71,34.88,528,31.24,1.7,24,0,1.0
1.62,50.24,4.16,5135,6.53,6.03,9.25,12.01,10.67,3.08,77.34,84.97,79.64,985,1.82,62.46,2332,57.71,0.73,26,2,0.0
33.95,38.73,5.02,20214,11.58,4.52,10.3,14.13,12.39,2.95,62.21,74.09,69.75,7233,5.86,57.33,5506,53.67,6.57,132,2,1.0
4.7,31.86,13.24,2162,22.25,5.82,10.31,14.13,12.45,2.89,63.17,73.48,76.31,198,1.95,58.97,376,57.22,0.53,6,0,1.0
0.93,44.91,7.7,1032,9.95,6.87,11.4,15.06,13.39,2.99,67.53,73.51,65.82,214,2.41,56.39,304,50.51,0.99,0,0,0.0
4.27,53.52,3.69,9930,37.43,6.88,2.92,5.67,4.14,2.85,78.18,83.65,81.5,178,1.8,34.37,682,31.6,0.59,0,0,0.0
22.38,37.33,6.01,90608,12.47,5.58,12.77,16.24,14.63,3.07,61.88,75.27,66.89,33455,6.06,61.69,28233,56.84,11.69,563,137,1.0
0.42,39.47,6.67,1150,10.64,9.13,10.75,12.72,11.83,2.94,66.61,75.95,75.19,181,1.92,66.1,272,64.4,0.74,0,0,0.0
4.6,37.19,10.11,13036,9.8,6.08,10.37,14.97,12.74,3.26,68.32,82.24,75.27,2372,2.39,55.86,2025,53.29,1.04,0,14,1.0
2.42,46.79,2.82,742,4.16,4.13,8.97,10.03,9.51,3.17,79.72,90.31,81.56,173,1.32,73.66,176,64.53,0.57,0,0,1.0
0.72,63.17,1.72,333,2.36,4.14,5.65,8.62,7.16,3.22,88.19,97.4,87.08,46,0.5,90.48,415,87.59,1.45,5,0,0.0
9.59,30.3,11.75,5947,14.82,9.95,10.68,14.97,12.88,3.27,68.82,81.88,71.79,1203,3.75,60.79,1386,60.76,2.09,20,104,1.0
0.58,52.07,4.69,1845,8.63,3.75,8.0,11.42,9.84,3.01,77.18,85.05,77.89,219,1.35,63.72,315,55.76,3.49,1,0,0.0
59.39,25.92,14.95,3889,23.33,11.82,15.71,18.22,17.13,3.28,30.39,27.43,32.23,2722,21.31,28.17,821,23.05,5.6,27,1,1.0
1.41,37.07,5.78,1027,6.7,6.19,7.36,11.2,9.29,3.08,78.89,91.34,78.3,199,1.62,65.68,3101,65.34,0.84,0,0,1.0
0.93,73.34,1.56,207,1.5,2.09,5.73,7.46,6.63,2.98,91.53,96.64,90.49,7,0.07,87.52,343,83.73,0.0,0,0,0.0
65.48,19.86,13.06,4022,22.72,15.88,11.91,14.06,13.04,3.43,52.86,71.58,68.57,1311,7.62,77.98,623,77.4,10.43,0,0,1.0
2.01,60.18,4.15,948,3.15,4.73,6.13,9.28,7.79,3.04,81.76,96.11,88.45,188,0.9,73.89,636,66.78,0.47,0,0,0.0
6.19,33.92,7.96,2603,19.4,6.83,7.85,9.67,8.8,3.38,73.53,84.16,82.53,181,1.46,71.91,639,71.47,3.91,0,0,0.0
4.7,33.52,5.93,2870,14.73,6.58,8.61,13.29,11.04,2.98,72.18,81.46,78.46,207,1.33,62.57,631,58.21,0.63,0,0,0.0
46.56,23.61,21.95,142217,28.67,14.0,14.82,17.9,16.49,3.21,41.5,51.6,49.78,50152,12.2,51.24,24524,47.93,16.23,589,105,1.0
2.18,32.1,12.47,20778,21.65,9.28,12.64,15.24,14.02,3.07,60.53,65.2,68.41,3248,3.75,66.74,2538,64.81,8.2,92,56,1.0
2.57,49.09,5.81,5657,6.23,4.43,11.11,14.67,12.87,3.06,69.03,86.38,74.03,1366,2.33,50.13,1328,47.07,1.81,114,0,1.0
0.38,53.83,9.04,9580,18.82,5.91,7.07,9.22,8.24,3.05,75.69,82.2,77.14,786,2.06,60.71,755,57.2,0.66,9,4,0.0
2.62,26.16,8.45,51835,18.15,8.52,6.78,11.74,9.07,4.28,64.77,84.63,80.02,12135,6.25,45.66,3362,48.29,3.24,181,255,1.0
0.24,47.1,3.66,1958,8.14,3.19,9.64,11.17,10.42,2.71,75.12,88.98,76.54,162,0.76,73.75,2926,74.19,0.17,0,0,0.0
0.23,58.45,3.71,1124,7.33,3.34,5.56,7.84,6.76,3.16,83.47,91.72,83.24,79,0.63,74.35,164,67.58,1.22,0,0,0.0
3.18,60.45,2.32,605,3.91,4.59,3.94,6.26,5.14,3.26,89.8,93.51,88.16,25,0.24,91.35,107,87.74,1.87,0,0,0.0
1.53,39.14,3.68,1327,4.91,4.34,8.85,11.43,10.13,3.28,82.17,88.82,80.27,204,1.17,66.56,1529,63.59,0.26,0,0,1.0
4.99,33.53,5.89,2106,11.89,5.72,10.52,13.71,12.22,3.02,71.02,82.17,80.92,293,1.97,71.84,668,71.84,5.24,0,0,0.0
0.3,55.23,5.35,3258,5.25,4.01,9.69,11.56,10.69,2.96,75.27,86.42,77.01,788,1.63,66.92,705,59.4,0.43,0,0,0.0
2.75,35.77,4.08,1173,6.25,4.2,12.72,17.3,15.1,2.98,69.58,87.11,76.67,139,1.03,65.77,540,64.82,0.93,0,0,1.0
4.35,34.34,6.99,2315,12.95,5.06,9.39,11.82,10.69,3.02,74.42,84.06,84.7,113,0.75,70.39,460,70.21,4.35,0,0,1.0
7.39,45.59,3.15,4156,6.51,4.86,8.02,11.22,9.75,2.92,77.1,90.4,72.48,648,1.43,76.93,2981,75.57,0.17,0,0,1.0
3.01,36.59,5.13,16756,11.46,5.99,11.0,15.37,13.25,3.22,70.04,77.67,75.01,3180,2.97,65.58,7549,62.1,0.29,7,44,1.0
17.06,40.28,4.84,3038,11.27,4.21,12.97,15.53,14.36,2.88,61.17,68.71,69.79,1016,4.76,54.57,901,51.84,1.55,27,0,1.0
21.46,35.62,10.18,5001,19.75,7.65,12.35,14.82,13.63,3.13,58.64,62.79,66.91,1137,5.34,61.56,1279,59.28,3.36,23,20,1.0
10.46,26.16,12.8,3032,14.36,9.13,12.45,16.41,14.45,3.27,61.36,71.67,68.96,553,3.2,53.65,858,52.92,2.56,32,8,1.0
6.89,43.47,3.85,1661,4.33,4.59,8.37,12.21,10.34,3.19,79.57,92.22,83.63,365,1.38,71.02,797,70.79,0.63,0,0,0.0
4.89,47.0,1.49,3695,4.52,3.85,9.05,14.36,11.77,3.12,80.99,90.37,80.81,702,1.59,64.55,2540,60.67,2.28,0,0,0.0
6.15,23.78,21.26,7032,21.36,9.11,9.85,14.91,12.54,3.45,61.84,69.02,71.53,1544,5.36,55.53,457,56.97,1.97,23,0,1.0
13.91,40.64,3.04,22307,5.86,3.86,8.83,12.61,10.69,3.21,78.47,88.85,81.03,5599,2.35,64.46,11471,62.49,0.68,297,0,0.0
24.95,35.33,6.72,5108,11.77,5.57,11.86,15.7,13.87,3.11,65.07,74.16,75.29,1502,4.54,57.98,1365,57.06,1.1,9,0,0.0
2.21,43.82,3.37,577,4.48,4.33,9.53,14.19,12.0,3.16,75.89,86.14,85.45,183,1.95,71.35,315,70.93,0.95,0,0,1.0
5.19,35.42,5.79,137406,14.18,6.64,12.74,16.68,14.74,3.2,65.62,77.27,73.47,31278,4.43,62.27,52115,59.12,3.78,1710,276,1.0
27.77,23.0,7.4,2010,12.93,4.6,13.47,16.61,15.19,2.94,52.95,63.71,66.87,638,4.73,49.09,399,49.59,5.76,1,0,1.0
0.37,55.11,3.18,361,3.07,3.73,7.84,8.75,8.3,3.15,82.49,90.98,87.47,81,0.97,82.44,227,78.63,4.41,0,0,0.0
0.47,59.33,2.14,199,1.49,2.68,5.26,6.23,5.74,3.25,89.25,99.15,93.1,7,0.08,88.65,177,86.1,1.69,12,0,0.0
52.58,28.88,5.61,820,6.78,5.8,13.45,16.52,15.09,2.96,63.35,82.7,73.47,265,3.08,62.26,382,52.26,0.26,0,0,0.0
0.69,76.47,2.2,449,4.22,2.52,3.29,5.05,4.2,3.1,90.11,100.0,92.38,53,0.62,96.14,163,96.22,1.23,6,0,0.0
1.06,13.16,13.83,13508,24.28,12.78,6.02,12.1,8.99,4.29,61.51,73.6,72.67,4292,10.6,30.11,612,28.47,3.43,93,0,1.0
19.12,28.94,8.68,3015,16.34,6.6,12.0,15.11,13.67,3.07,63.87,80.26,77.61,550,3.6,62.55,607,61.34,1.98,6,0,1.0
1.58,59.96,2.3,346,2.2,5.73,5.83,7.99,6.99,3.13,83.7,95.54,81.12,96,0.84,73.16,187,62.83,0.0,0,0,0.0
34.08,36.21,11.31,2587,25.19,6.84,9.67,13.1,11.56,3.04,58.14,63.71,62.63,539,6.04,60.06,407,59.43,1.97,0,0,1.0
0.63,51.46,3.84,2258,6.73,6.21,12.5,14.43,13.51,2.97,72.88,84.47,71.78,418,1.77,58.72,1475,52.33,0.34,45,2,0.0
5.22,53.66,3.51,1089,7.33,4.5,9.38,12.03,10.77,2.92,79.09,90.93,79.08,258,2.2,83.39,476,81.99,0.42,0,0,1.0
2.4,37.63,11.54,10742,20.18,9.92,12.05,16.22,14.25,3.09,62.77,66.84,75.64,1693,3.64,54.65,1372,53.29,5.39,129,10,1.0
10.98,34.96,9.92,7000,15.44,7.84,12.8,16.0,14.53,3.0,64.17,71.1,72.3,1425,3.75,62.41,1023,60.01,2.93,24,0,0.0
3.45,64.03,3.07,345,2.58,3.55,5.26,8.41,6.99,2.86,88.3,97.74,89.6,39,0.41,78.54,209,70.8,0.48,0,0,0.0
2.14,46.31,4.16,3800,8.86,4.32,10.85,13.93,12.46,3.01,73.11,88.14,80.62,496,1.48,64.0,1185,59.37,1.01,86,19,0.0
3.23,63.57,2.46,1723,2.52,3.16,5.28,7.94,6.68,3.16,85.7,96.07,83.94,313,0.61,88.21,1257,84.1,1.43,0,0,0.0
2.01,35.82,10.1,4060,8.33,8.8,8.56,11.84,10.31,3.12,70.0,78.69,74.56,1432,3.88,62.4,1432,57.74,1.47,0,0,1.0
0.13,41.25,5.2,6012,8.96,4.35,3.91,7.67,5.85,4.17,87.29,92.79,86.75,197,0.35,73.33,381,67.87,1.57,0,0,0.0
1.1,66.98,0.98,1317,6.78,2.81,5.31,10.6,8.23,3.01,85.5,96.21,79.33,24,0.21,68.28,531,61.17,0.75,0,0,0.0
0.2,35.07,5.4,1844,15.21,4.48,11.3,14.87,13.18,3.05,74.84,89.01,79.25,100,0.97,68.33,843,67.59,1.66,4,0,1.0
1.2,47.83,5.95,1601,8.54,5.95,9.8,12.47,11.22,2.94,68.24,75.89,79.26,550,3.39,75.1,209,70.37,0.48,0,0,1.0
1.84,38.58,6.2,730,6.46,6.12,10.53,14.96,12.74,3.21,71.86,87.38,83.99,139,1.86,66.9,2495,72.04,0.28,0,0,1.0
1.6,56.33,3.73,494,2.54,4.78,5.6,7.49,6.53,3.29,86.42,94.02,89.95,79,0.56,86.22,245,81.79,1.63,0,0,0.0
38.74,43.49,7.1,3004,17.87,5.77,13.3,17.13,15.55,3.02,46.3,68.84,47.42,1080,8.94,56.55,613,52.66,11.91,9,0,1.0
3.03,37.82,7.64,669,6.1,7.67,6.47,9.54,8.08,3.29,78.33,82.45,78.42,120,1.34,81.6,100,74.8,2.0,0,0,0.0
12.96,64.07,7.62,2963,10.39,8.62,12.85,16.03,14.3,3.21,73.41,83.38,77.28,595,3.34,31.88,1652,31.09,9.93,68,41,1.0
0.13,46.07,8.32,1273,10.97,8.72,8.25,8.98,8.64,2.89,75.11,77.69,78.03,177,1.66,67.72,473,60.65,2.33,1,0,0.0
3.88,52.33,4.28,1964,3.87,3.7,8.65,12.84,10.89,2.97,73.88,85.25,72.15,744,2.08,62.7,959,59.48,1.25,24,0,1.0
32.16,32.48,8.97,9015,20.67,6.22,16.33,18.45,17.43,3.08,42.46,54.58,58.55,3914,11.16,43.01,3244,42.44,6.54,86,75,1.0
1.37,52.75,3.21,1175,5.2,4.19,7.48,9.6,8.6,2.93,79.06,91.37,78.31,258,1.58,70.09,427,63.74,0.7,5,0,0.0
0.41,61.31,2.71,663,3.34,3.37,7.34,10.71,9.15,2.93,84.64,93.64,79.48,36,0.27,77.68,511,71.83,0.78,19,0,0.0
4.41,38.39,6.43,6214,14.31,6.61,9.99,13.03,11.6,2.95,71.79,81.62,73.84,439,1.22,65.41,3465,65.63,4.42,20,1,1.0
1.53,44.67,3.73,4045,3.71,3.51,8.66,12.49,10.59,3.25,81.22,92.56,81.07,1415,2.08,76.8,2659,75.72,0.49,0,0,1.0
19.33,30.68,6.87,12522,15.94,9.2,10.17,14.76,12.56,3.12,68.39,77.93,70.65,1781,3.02,59.0,5056,57.88,2.97,65,0,1.0
